time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2019-03-28 16:05:34.296 UTC, ,125,3157645,824,11680,112, ,3, ,3, , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553789073926,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,17,18219240,2, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:12:37.305 UTC, ,125,3156389,696,10536, , ,3, ,11,3,0.27, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553789556621,3145728, , , ,10, , , ,2, , , ,3, , , , ,10, ,2048,1, , , , ,96256,20, , , , , , , , , , ,33015424,4, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:13:37.311 UTC, ,125,3160677,824,14712,112, ,4, ,3, , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553789556621,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,8,38877616,4, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:14:37.318 UTC, ,125,3160677,824,14712,112, ,4, ,1, , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553789556621,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,18,27172240,3, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:15:37.322 UTC, ,125,3160677,824,14712,112, ,4, ,1, , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553789556621,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,43146664,3, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:16:37.325 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553789556621,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,12,26021144,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:17:37.334 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553789556621,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,41384272,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:18:37.337 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553789556621,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,28,24319056,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:19:37.341 UTC, ,125,3160677,824,14712,112, ,4, ,2, , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553789556621,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,39896640,9, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:20:37.347 UTC, ,125,3161701,824,15736,112, ,4, ,2, , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553789556621,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,31,23326360,8, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:21:42.779 UTC, ,125,3156389,696,10536, , ,3, ,11,3,0.27, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790102296,3145728, , , ,10, , , ,2, , , ,3, , , , ,10, ,2048,1, , , , ,96256,20, , , , , , , , , , ,32535632,8, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:22:42.783 UTC, ,125,3160677,824,14712,112, ,4, ,3, , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790102296,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,10,24421264,6, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:24:09.125 UTC, ,125,3156389,696,10536, , ,3, ,11,3,0.27, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790248760,3145728, , , ,10, , , ,2, , , ,3, , , , ,10, ,2048,1, , , , ,96256,20, , , , , , , , , , ,32418496,3, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:25:09.131 UTC, ,125,3160677,824,14712,112, ,4, ,3, , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790248760,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,17,24976672,4, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:25:14.123 UTC, ,125,3156389,696,10536, , ,3, ,11,3,0.27, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790313703,3145728, , , ,10, , , ,2, , , ,3, , , , ,10, ,2048,1, , , , ,96256,20, , , , , , , , , , ,31920200,4, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:25:27.256 UTC, ,125,3156389,696,10536, , ,3, ,11,3,0.27, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , ,10, , , ,2, , , ,3, , , , ,10, ,2048,1, , , , ,96256,20, , , , , , , , , , ,31906584,4, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:26:27.264 UTC, ,125,3160677,824,14712,112, ,4, ,3, , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,11,23811232,4, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:27:27.271 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,23811232,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:28:27.273 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,23929080,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:29:27.278 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24269936,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:30:27.284 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24269936,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:31:27.287 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24624344,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:37:56.917 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24965216,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:38:56.931 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24965216,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:39:56.944 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,25306000,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:40:56.956 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,25306000,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:41:56.970 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,25660408,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:42:56.975 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,26009400,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:43:56.980 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,26009400,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:44:56.985 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,26009400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:45:56.987 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,26350232,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:46:56.995 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,26350232,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:47:57.003 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,26704640,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:48:57.011 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,27045464,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:49:57.023 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,27045464,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:50:57.033 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,27386280,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:51:57.040 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,27386280,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:52:57.046 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,27740744,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:53:57.050 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,28081576,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:54:57.052 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,28081576,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:55:57.065 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,28081576,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:56:57.073 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,28422432,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
